path	domain	inventory_class	file_type	size_bytes	sha256_16	disposition	confidence	text_index	text_index_ref_count	text_index_sample	reason_code	reason	not_equal_to_distilled
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-016.jpg	attachments-evidence	attachment-evidence	image.jpg	79943	a876248e5335b788	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-017.png	attachments-evidence	attachment-evidence	image.png	3118528	3ea1c9dfa0733bdd	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-018.png	attachments-evidence	attachment-evidence	image.png	2952361	a88158da1847138f	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-019.png	attachments-evidence	attachment-evidence	image.png	3057385	22672b82b7730ca9	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-020.png	attachments-evidence	attachment-evidence	image.png	3101578	f453627ac93eae8f	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-021.png	attachments-evidence	attachment-evidence	image.png	3078572	90c91564f0c0f083	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-022.png	attachments-evidence	attachment-evidence	image.png	3068394	2b67f31bd03c4c12	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-023.png	attachments-evidence	attachment-evidence	image.png	2991921	47b0b3937e72c60a	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-024.png	attachments-evidence	attachment-evidence	image.png	2967085	41888048a1eaf50c	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-025.png	attachments-evidence	attachment-evidence	image.png	2710031	debb87a9a47db88c	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-026.png	attachments-evidence	attachment-evidence	image.png	2994677	4bad1c36e44aef01	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-027.png	attachments-evidence	attachment-evidence	image.png	2749401	9c9affce865e3d4e	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-028.png	attachments-evidence	attachment-evidence	image.png	2505528	3e6679d1a92b2b8c	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-029.png	attachments-evidence	attachment-evidence	image.png	2565548	2b8307bb675e9f95	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-030.png	attachments-evidence	attachment-evidence	image.png	2817196	e208457a7fbb345a	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-031.png	attachments-evidence	attachment-evidence	image.png	2855286	4c319cb3f3f972f9	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-032.png	attachments-evidence	attachment-evidence	image.png	2805362	0d2a832150ef77d7	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 TCP-IP协议，看图秒懂/img-033.jpg	attachments-evidence	attachment-evidence	image.jpg	224239	d8aa1a9a369764b0	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-001.jpg	attachments-evidence	attachment-evidence	image.jpg	2706770	6e77aae0e5413bc8	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-002.jpg	attachments-evidence	attachment-evidence	image.jpg	2849689	6deb477514f793be	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-003.jpg	attachments-evidence	attachment-evidence	image.jpg	2952156	a9433410ffc6a68c	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-004.jpg	attachments-evidence	attachment-evidence	image.jpg	2680823	40e0c8db801ffd85	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-005.jpg	attachments-evidence	attachment-evidence	image.jpg	2908195	5baa86b0898a9985	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-006.jpg	attachments-evidence	attachment-evidence	image.jpg	2671792	9a1337317a32fb89	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-007.jpg	attachments-evidence	attachment-evidence	image.jpg	2517431	2e015471960e96f2	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-008.jpg	attachments-evidence	attachment-evidence	image.jpg	2600050	9c31b1954410f32d	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-009.jpg	attachments-evidence	attachment-evidence	image.jpg	2609044	40c1233be1fefa1c	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-010.jpg	attachments-evidence	attachment-evidence	image.jpg	2802162	b03edacddb4bca29	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-011.jpg	attachments-evidence	attachment-evidence	image.jpg	2600019	14ca8b5cbc2c03bf	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-012.jpg	attachments-evidence	attachment-evidence	image.jpg	2728343	647d017a94656df8	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-013.jpg	attachments-evidence	attachment-evidence	image.jpg	2635445	e05c69b508c7ef17	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-014.jpg	attachments-evidence	attachment-evidence	image.jpg	2737409	f25bc6462415118e	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-015.jpg	attachments-evidence	attachment-evidence	image.jpg	2826771	47d96c11b413c2f6	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-016.jpg	attachments-evidence	attachment-evidence	image.jpg	2877288	cf0d85cf78b3da20	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-017.jpg	attachments-evidence	attachment-evidence	image.jpg	2839717	a9b70d1881a9e841	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-018.jpg	attachments-evidence	attachment-evidence	image.jpg	2918230	e9f63c548d3e2553	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-019.jpg	attachments-evidence	attachment-evidence	image.jpg	2791144	092c8a8b7c9a4e9a	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-020.jpg	attachments-evidence	attachment-evidence	image.jpg	2988084	08192c44ca74c2f0	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-021.jpg	attachments-evidence	attachment-evidence	image.jpg	2827559	de91ad8b02c2a1d5	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-022.jpg	attachments-evidence	attachment-evidence	image.jpg	2860883	0d238c7aecdfa7dd	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-023.jpg	attachments-evidence	attachment-evidence	image.jpg	2513542	7b3732ba418442b8	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-024.jpg	attachments-evidence	attachment-evidence	image.jpg	2769768	0ade7d6ff749129f	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-025.jpg	attachments-evidence	attachment-evidence	image.jpg	3095124	f01e82b15f1e0ff7	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-026.jpg	attachments-evidence	attachment-evidence	image.jpg	3031513	43a7b40d6d419f4d	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-027.jpg	attachments-evidence	attachment-evidence	image.jpg	3036242	ea8cbae0e0bb6d74	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解 UART 异步通信/img-028.jpg	attachments-evidence	attachment-evidence	image.jpg	3115922	d57a8f1048035edb	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-001.png	attachments-evidence	attachment-evidence	image.png	849443	49223f3c3344c358	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-002.png	attachments-evidence	attachment-evidence	image.png	875328	3263b962a3af7127	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-003.png	attachments-evidence	attachment-evidence	image.png	793780	4b8fbe972b0ef275	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-004.png	attachments-evidence	attachment-evidence	image.png	854548	852e1138c6736f60	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-005.png	attachments-evidence	attachment-evidence	image.png	648560	5f2397b6f16bf3f6	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-006.png	attachments-evidence	attachment-evidence	image.png	739880	a9a3624c39b83502	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-007.png	attachments-evidence	attachment-evidence	image.png	759251	963e957f1c6c4469	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-008.png	attachments-evidence	attachment-evidence	image.png	831225	8c7f0c200542ab01	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-009.png	attachments-evidence	attachment-evidence	image.png	748313	41adf7c1a452a9e2	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-010.png	attachments-evidence	attachment-evidence	image.png	802320	1b0d8a50a7378d04	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-011.png	attachments-evidence	attachment-evidence	image.png	824610	ef3d1859f0cc58da	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-012.png	attachments-evidence	attachment-evidence	image.png	786329	4e660fb902184a26	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-013.png	attachments-evidence	attachment-evidence	image.png	920349	ea1fb86f38ab55da	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-014.png	attachments-evidence	attachment-evidence	image.png	840607	7e19f03fca4b538e	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-015.png	attachments-evidence	attachment-evidence	image.png	921741	c2e694439b2497fb	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll/img-016.png	attachments-evidence	attachment-evidence	image.png	816018	6a737d9041226319	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用/img-001.jpg	attachments-evidence	attachment-evidence	image.jpg	2907432	728e91eafcfce4d1	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/5. 嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用/img-002.jpg	attachments-evidence	attachment-evidence	image.jpg	3074908	04e920c3a90f50bb	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/5. 嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用/img-003.jpg	attachments-evidence	attachment-evidence	image.jpg	3055141	ed00a0767bb97183	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/5. 嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用/img-004.jpg	attachments-evidence	attachment-evidence	image.jpg	2626491	a8d46a3b036b5058	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/5. 嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用/img-005.jpg	attachments-evidence	attachment-evidence	image.jpg	2784148	de3c206fe9d2a44c	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/5. 嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
assets/embedded-interview/嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用/img-006.jpg	attachments-evidence	attachment-evidence	image.jpg	3014571	3ae1cf5dea709ddf	evidence	medium	yes	1	projects/嵌入式八股/3. 杂七杂八/5. 嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用.md	attachment evidence	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.	Image/media bytes can support a source page or output observation, but contain no independently distilled method contract.
